property_id,title,price,price_per_sqft,bhk_count,super_area,floor,transaction,furnishing_status,bathroom_count,property_type,latitude,longitude,locality,dist_to_centre_km,dist_to_airport_km,dist_to_metro_km,accessibility_score,price_standard_scaled,price_per_sqft_standard_scaled,super_area_standard_scaled
2022,4 BHK Apartment for Sale in Serinity layout  kaikondra halli Cedar Oasis Bangalore,46800000.0,10000.0,4.0,4680.0,4.0,Resale,Semi,5.0,apartment,,,,4.925462484520326,4.925303209291644,1.015215233822327,0.1107,0.06745746299386389,-0.03266842811696419,1.3739028914094045
2023,"4 BHK Apartment for Sale in Cooke Town, Cooke Town Bangalore",32000000.0,10667.0,4.0,2400.0,4.0,Resale,Semi,4.0,apartment,13.00282207,77.62211822,Balaji Layout,-0.21496419111917756,-0.20933255907266035,-0.9393074883028678,0.6194,-0.00026822064240821024,-0.028395261460144896,0.18771184356914536
2024,4 BHK  House for Sale in Nagasandra Bangalore,47500000.0,11875.0,4.0,4000.0,1.0,Resale,Furnished,4.0,house,13.04175845,77.50058208,Rukmin Nagar,-0.2101387939447808,-0.2075245642463833,-1.0257226016156404,0.6257,0.07066070478747136,-0.02065615303220231,1.0201266139833622
2025,4 BHK  House for Sale in Dollars Colony Stage 2nd RMV Bangalore,90000000.0,33962.0,4.0,2650.0,1.0,Resale,Semi,5.0,house,13.04150985,77.56785754,Dollars Colony,-0.21328022598280644,-0.2159784301648546,-0.8484890571142849,0.6121,0.265143242256496,0.12084524419293667,0.31777665144636674
2026,"4 BHK Apartment for Sale in Epip Zone, Whitefield Bangalore",98900000.0,16695.0,4.0,4800.0,8.0,Resale,Furnished,5.0,apartment,12.9727779,77.7183325,Kundalahalli,-0.20194546649764183,-0.2047629018194326,-1.1253476685558432,0.6323,0.3058701736323623,0.010223402119025555,1.436333999190471
2027,4 BHK Villa for Sale in Whitefield Bangalore,25400000.0,10583.0,4.0,2150.0,1.0,Resale,Semi,4.0,villa,12.9680475,77.739097,Palm Meadows,-0.20176820700960277,-0.20705766448355348,-1.0565458267463108,0.6272,-0.030470214696421444,-0.028933411383942228,0.057647035691923955
2028,4 BHK Apartment for Sale in Devanahalli Bangalore,52000000.0,10400.0,4.0,3280.0,3.0,Resale,Unfurnished,5.0,apartment,13.242081,77.7135224,Devanahalli,-0.18686856226498588,-0.2318232199885464,1.015215233822327,0.4366,0.09125297346066219,-0.030105809432214987,0.6455399672969647
2029,4 BHK Villa for Sale in Kannamangala Bangalore,45000000.0,14955.0,4.0,3009.0,1.0,Resale,Unfurnished,4.0,villa,13.0282951,77.7609415,Ardendale,-0.19612544664035925,-0.21451812665132314,-0.9519670271958215,0.6188,0.059220555524587555,-0.0009239891596334666,0.5045497155580567
2030,5 BHK Villa for Sale in Thanisandra Main Road Bangalore,26700000.0,6138.0,5.0,4000.0,1.0,Resale,Unfurnished,7.0,villa,13.070883750915527,77.63358306884766,Ashwath Nagar,-0.20642619244529598,-0.22066729586816655,1.015215233822327,0.4379,-0.02452133707972187,-0.057410511518217716,1.0201266139833622
2031,4 BHK Villa for Sale in HAL Old Airport Road Bangalore,40000000.0,11429.0,4.0,3500.0,1.0,Resale,Unfurnished,3.0,villa,12.957133293151855,77.67437744140625,Vinayaka Nagar,-0.21021757593946483,-0.20148466944211707,1.015215233822327,0.4374,0.03634025699881995,-0.023513472865697667,0.7599969982289195
2032,"4 BHK  House for Sale in Ashirvad Colony, Hormavu Bangalore",16500000.0,6875.0,4.0,2400.0,1.0,Resale,Semi,4.0,house,13.02657228,77.65783203,Coconut Grove Layout,-0.2051656805303515,-0.21010741399820768,-0.8198674909215196,0.6086,-0.07119714607228778,-0.05268888659156731,0.18771184356914536
2033,4 BHK Villa for Sale in Whitefield Bangalore,42800000.0,12515.0,4.0,3420.0,1.0,Resale,Unfurnished,4.0,villa,12.9680475,77.739097,Palm Meadows,-0.20176820700960277,-0.20705766448355348,-1.0565458267463108,0.6272,0.049153224173249806,-0.01655596313660359,0.7183762597082086
2034,5 BHK  House for Sale in Punyabhoomi Layout Bangalore,17500000.0,6629.0,5.0,2112.0,1.0,New Property,Semi,5.0,house,13.030419,77.673645,Kalkere,-0.20334384690328333,-0.21631618744009318,-0.8308757856110447,0.6097,-0.06662108636713425,-0.05426489708268807,0.0378771848945863
2035,4 BHK  House for Sale in Banashankari 6th stage 11th block Bangalore,44000000.0,8462.0,4.0,4500.0,1.0,Resale,Furnished,7.0,house,,,,4.925462484520326,4.925303209291644,1.015215233822327,0.1107,0.054644495819434036,-0.04252169695982486,1.280256229737805
2036,5 BHK Villa for Sale in Sarjapura Bangalore,24500000.0,9423.0,5.0,1300.0,1.0,New Property,Unfurnished,6.0,villa,12.8539625,77.7889754,Infosys Head Quater,-0.19116218097526547,-0.19132214907243886,1.015215233822327,0.435,-0.034588668431059615,-0.036365005569714906,-0.3845733110906288
2037,4 BHK Apartment for Sale in BEL Layout Vidyaranyapura Bangalore,12500000.0,7143.0,4.0,1750.0,3.0,Resale,Semi,4.0,apartment,13.0737691,77.5548442,BEL Layout 3rd Block,-0.21010925069677427,-0.2175082719409352,1.015215233822327,0.4382,-0.08950138489290185,-0.05097193207278535,-0.1504566569116303
2038,4 BHK Apartment for Sale in Manayata Tech Park Bangalore,35900000.0,12195.0,4.0,1952.0,12.0,New Property,Unfurnished,4.0,apartment,13.0582034,77.6210251,Manyata Residency,-0.20927219200325647,-0.21733939330331592,1.015215233822327,0.4381,0.01757841220769052,-0.018606058084402948,-0.0453642921468354
2039,4 BHK Villa for Sale in Bannerghatta Main Road Bangalore,45700000.0,11745.0,4.0,2800.0,1.0,Resale,Unfurnished,2.0,villa,12.85272068,77.60022108,Eagle Ridge,-0.19114248547659443,-0.19636864012600339,1.015215233822327,0.4352,0.062423797318195015,-0.0214890041047458,0.3958155361726996
2040,4 BHK  House for Sale in Padmanabhanagar Bangalore,70000000.0,15556.0,4.0,4000.0,1.0,New Property,Furnished,3.0,house,12.91615017,77.55474955,RK Layout 1st Stage,-0.21397941618562719,-0.20338207060595728,-0.9987522796263036,0.6238,0.17362204815342558,0.002926345414202207,1.0201266139833622
2041,"5 BHK Villa for Sale in Gattahalli, Electronic City Bangalore",35000000.0,10000.0,5.0,3500.0,1.0,Resale,Furnished,4.0,villa,12.8725759,77.6955861,Gattahalli,-0.20002515537721866,-0.18649420684402868,-0.7444606722982722,0.6004,0.01345995847305235,-0.03266842811696419,0.7599969982289195
2042,"4 BHK Apartment for Sale in Sindhi Colony, Frazer Town Bangalore",135000000.0,26818.0,4.0,4825.0,2.0,Resale,Semi,4.0,apartment,12.9914704,77.616714,Sindhi Colony,-0.2150922118605391,-0.2107829285486848,-0.9585720040095367,0.6211,0.4710659289884044,0.07507687448331594,1.449340479978193
2043,5 BHK Villa for Sale in Whitefield Bangalore,135000000.0,19014.0,5.0,6600.0,1.0,Resale,Semi,6.0,villa,12.981752,77.7477711,Whitefield,-0.19923733543037836,-0.20932262503515334,-1.0939740286906965,0.6299,0.4710659289884044,0.025080183943859045,2.372800615906465
2044,4 BHK Apartment for Sale in Sarjapur Road Bangalore,42000000.0,16861.0,4.0,2491.0,15.0,Resale,Semi,4.0,apartment,12.91235,77.680996,Kaikondrahalli,-0.20602243472254034,-0.19305067159865977,1.015215233822327,0.4365,0.04549237640912699,0.011286888873196474,0.23505543363645395
2045,4 BHK Villa for Sale in Bannerghatta Main Road Bangalore,45700000.0,11745.0,4.0,2800.0,1.0,Resale,Unfurnished,2.0,villa,12.85272068,77.60022108,Eagle Ridge,-0.19114248547659443,-0.19636864012600339,1.015215233822327,0.4352,0.062423797318195015,-0.0214890041047458,0.3958155361726996
2046,"5 BHK Villa for Sale in Garudachar Palya, Mahadevapura Bangalore",50000000.0,13158.0,5.0,1650.0,1.0,New Property,Furnished,5.0,villa,12.9669474,77.7197715,Kundalahalli,-0.2043483173355047,-0.19968660865334703,-0.9442612209131539,0.6183,0.08210085405035515,-0.01243655360086925,-0.20248258006251885
2047,4 BHK Villa for Sale in Sarjapur Road Bangalore,32000000.0,12308.0,4.0,2600.0,1.0,Resale,Unfurnished,4.0,villa,12.8818716666667,77.7835766666667,V. Kallahalli,-0.19387031204252894,-0.1940540093868685,1.015215233822327,0.4354,-0.00026822064240821024,-0.0178821183059613,0.2917636898709225
2048,"5 BHK Villa for Sale in Sampigehalli, Sampigehalli Bangalore",40000000.0,10667.0,5.0,3300.0,1.0,Resale,Semi,4.0,villa,13.0801215,77.6205055,Sampigehalli,-0.20388547311673605,-0.22158122731881208,1.015215233822327,0.4377,0.03634025699881995,-0.028395261460144896,0.6559451519271424
2049,4 BHK Apartment for Sale in Sivanchetti Gardens Bangalore,60000000.0,20216.0,4.0,2300.0,8.0,Resale,Semi,4.0,apartment,12.98456801,77.61440516,DasappaColony,-0.2159588138020634,-0.21063391798607956,-0.9486645387889641,0.6203,0.12786145110189034,0.03278085309153039,0.1356859204182568
2050,"4 BHK Apartment for Sale in Hrbr Layout, Kalyan Nagar, Outer Ring Road Bangalore",55000000.0,10315.0,4.0,5332.0,3.0,Resale,Semi,5.0,apartment,13.017152,77.658029,Gopal Reddy Layout,-0.2060027392238693,-0.2109418731487971,-0.8561948633969526,0.6118,0.10498115257612275,-0.030650365902724193,1.713111910353198
2051,4 BHK Penthouse for Sale in Haralur Main Road Bangalore,30000000.0,15000.0,4.0,2354.0,3.0,Resale,Semi,5.0,penthouse,12.915194,77.664628,Amblipura,-0.20679055917070957,-0.1938255265242071,-0.7923467541977066,0.6056,-0.00942034005271525,-0.0006356945575991815,0.16377991891973662
2052,4 BHK Apartment for Sale in Phase 7 JP Nagar Bangalore,28500000.0,9500.0,4.0,2500.0,3.0,Resale,Semi,4.0,apartment,12.880747,77.583785,Nrupathunga Nagar,-0.2098630569633867,-0.19954753212824877,-0.9547191008682029,0.6197,-0.01628442961044553,-0.03587170147290069,0.2397377667200339
2053,4 BHK Villa for Sale in Kyalasanahalli Bangalore,55000000.0,20786.0,4.0,2400.0,1.0,Resale,Unfurnished,4.0,villa,13.01251945,77.6257917,Saint Thomas Town,-0.21370367920423308,-0.21080279662369883,-0.8484890571142849,0.6119,0.10498115257612275,0.036432584717298,0.18771184356914536
2054,"4 BHK Villa for Sale in Thubarahalli, Whitefield Bangalore",55000000.0,13750.0,4.0,3500.0,1.0,Resale,Semi,5.0,villa,12.952544,77.720693,Kumarapalli,-0.20477177055693135,-0.20402778304391336,-0.9271983641443899,0.6172,0.10498115257612275,-0.008643877947440433,0.7599969982289195
2055,"4 BHK Villa for Sale in Dodsworth Layout, Whitefield Bangalore",72500000.0,11154.0,4.0,6000.0,1.0,New Property,Semi,6.0,villa,12.9719095,77.7455585,Dodsworth Layout,-0.20081297532405892,-0.20810073842179028,-1.0383821405085942,0.6258,0.1850621974163094,-0.025275273211462744,2.0606450770011335
2056,4 BHK Apartment for Sale in Sheshadripuram  Bangalore,55000000.0,17188.0,4.0,2950.0,0.0,Resale,Unfurnished,4.0,apartment,,,,4.925462484520326,4.925303209291644,1.015215233822327,0.1107,0.10498115257612275,0.013381829647978944,0.47385442089903246
2057,4 BHK Apartment for Sale in Pulkeshi Nagar Bangalore,115000000.0,27798.0,4.0,4000.0,1.0,Resale,Semi,5.0,apartment,12.9893068581585,77.6180177294245,Sindhi Colony,-0.21532855784459118,-0.21103127948636022,-0.9728827871059195,0.6222,0.37954473488533397,0.08135529026095148,1.0201266139833622
2058,4 BHK Villa for Sale in Bommasandra Industrial Area Bangalore,21000000.0,5526.0,4.0,3800.0,1.0,Resale,Unfurnished,4.0,villa,12.816790580749512,77.67642974853516,Electronic City,-0.19715946032058712,-0.18864989298305135,-1.0758103424529797,0.6273,-0.050604877399096936,-0.06133131810588399,0.9160747676815852
2059,4 BHK Apartment for Sale in Indira Nagar On main road project Bangalore,125000000.0,29412.0,4.0,4250.0,12.0,Resale,Unfurnished,4.0,apartment,,,,4.925462484520326,4.925303209291644,1.015215233822327,0.1107,0.4253053319368692,0.09169545665391451,1.1501914218605838
2060,4 BHK Apartment for Sale in Sarjapura Bangalore,20800000.0,10246.0,4.0,1500.0,21.0,Resale,Unfurnished,4.0,apartment,12.8539625,77.7889754,Infosys Head Quater,-0.19116218097526547,-0.19132214907243886,1.015215233822327,0.435,-0.05152008934012764,-0.03109241762584343,-0.2805214647888517
2061,5 BHK  House for Sale in Block 8 Jaya Nagar Bangalore,300000000.0,50000.0,5.0,5600.0,1.0,Resale,Semi,5.0,house,12.91935975,77.57706494,8th Block,-0.21517099385522312,-0.20423639783156072,-1.146263428465941,0.6351,1.2261157803387353,0.22359344035795586,1.8525413843975793
2063,4 BHK Villa for Sale in Muthanallur Bangalore,34900000.0,19389.0,4.0,2600.0,1.0,New Property,Unfurnished,4.0,villa,12.91235,77.680996,Kaikondrahalli,-0.20602243472254034,-0.19305067159865977,1.015215233822327,0.4365,0.013002352502536998,0.02748263896081142,0.2917636898709225
2064,4 BHK Villa for Sale in Rajanukunte Bangalore,80000000.0,18583.0,4.0,4305.0,1.0,Resale,Semi,5.0,villa,13.176195,77.552132,Rajanukunte,-0.19074857550317428,-0.22172030384391034,1.015215233822327,0.4364,0.21938264520496079,0.02231896231104178,1.1788056795935724
2065,4 BHK Apartment for Sale in Halasuru Bangalore,100000000.0,19865.0,4.0,3900.0,1.0,New Property,Semi,6.0,apartment,12.9811674,77.623892,Halasuru,-0.21467860638844796,-0.2095312398228007,-1.0317771636948792,0.6267,0.31090383930803117,0.03053215519566297,0.9681006908324737
2066,4 BHK Apartment for Sale in Whitefield Bangalore,69000000.0,16784.0,4.0,3300.0,1.0,Resale,Semi,4.0,apartment,12.9680475,77.739097,Palm Meadows,-0.20176820700960277,-0.20705766448355348,-1.0565458267463108,0.6272,0.16904598844827207,0.010793584776382252,0.6559451519271424
2067,"4 BHK Apartment for Sale in Bellandur, Outer Ring Road Bangalore",45000000.0,19076.0,4.0,1800.0,9.0,Resale,Semi,3.0,apartment,12.917179,77.672204,Ambalipura,-0.20703675290409718,-0.1940639434243755,1.015215233822327,0.4367,0.059220555524587555,0.02547738983999517,-0.124443695336186
2068,4 BHK Villa for Sale in Bannerughatta Bangalore,45000000.0,8824.0,4.0,5100.0,1.0,Resale,Furnished,5.0,villa,12.8132776,77.58052839,Bengaluru,-0.1899902988043405,-0.17544755713622598,1.015215233822327,0.4341,0.059220555524587555,-0.040202527050126835,1.5924117686431365
2069,5 BHK Apartment for Sale in Manayata Tech Park Bangalore,40000000.0,12184.0,5.0,2500.0,13.0,Resale,Semi,7.0,apartment,13.080921,77.64054,Devin Paradise Enclave,-0.20423014434347866,-0.2242932195582277,1.015215233822327,0.4379,0.03634025699881995,-0.018676530098233553,0.2397377667200339
2070,4 BHK Apartment for Sale in Sarjapur Road Bangalore,32000000.0,16632.0,4.0,1920.0,15.0,New Property,Furnished,4.0,apartment,12.894064795260448,77.66235885951792,Bengaluru,-0.205096746285003,-0.19047775588434243,-0.912337166313531,0.6153,-0.00026822064240821024,0.009819789676177556,-0.062012587555119736
2072,4 BHK Apartment for Sale in LIC Colony Yeswanthpur Bangalore,69000000.0,16047.0,4.0,4100.0,19.0,Resale,Furnished,5.0,apartment,13.020389138322,77.5520712992071,Marappanapalya,-0.21580124981269536,-0.2098391949855182,-1.08021366032879,0.6306,0.16904598844827207,0.006071959849731851,1.0721525371342508
2073,4 BHK Villa for Sale in Sarjapura Bangalore,21000000.0,6500.0,4.0,3240.0,1.0,Resale,Unfurnished,4.0,villa,12.91235,77.680996,Kaikondrahalli,-0.20602243472254034,-0.19305067159865977,1.015215233822327,0.4365,-0.050604877399096936,-0.05509134160851969,0.6247295980366092
2074,5 BHK Builder Floor for Sale in Mahatma Gandhi Road Bangalore,79000000.0,17174.0,5.0,3200.0,0.0,Resale,Semi,4.0,apartment,12.97467669,77.61000455,Shanthala Nagar,-0.21641181027149656,-0.2091835485100551,-0.9486645387889641,0.6203,0.21480658549980725,0.013292137994012724,0.6039192287762538
2075,4 BHK Villa for Sale in Kalkere Bangalore,28000000.0,12444.0,4.0,2100.0,1.0,Resale,Unfurnished,4.0,villa,13.032,77.6735,Munivenkatappa Layout,-0.20346201989530938,-0.21643539589017738,-0.7736326532255138,0.6048,-0.01857245946302229,-0.01701082795314657,0.03163407411647967
2076,4 BHK  House for Sale in Bagepalli Bangalore,13000000.0,4333.0,4.0,3000.0,1.0,Resale,Semi,4.0,house,13.785103797912598,77.79520416259766,Bagepalli,-0.12336042680032344,-0.16775861210579496,1.015215233822327,0.4271,-0.0872133550403251,-0.06897432833314848,0.4998673824744767
2077,4 BHK Villa for Sale in Nallappanahalli Bangalore,10500000.0,6522.0,4.0,1610.0,1.0,Resale,Furnished,4.0,villa,13.57847028,77.7125024,Nallappanahalli,-0.142888513732627,-0.1874578084822093,1.015215233822327,0.43,-0.09865350430320889,-0.054950397580858484,-0.22329294932287427
2078,4 BHK Apartment for Sale in Whitefield Bangalore,38500000.0,13149.0,4.0,2928.0,12.0,Resale,Unfurnished,4.0,apartment,12.96945042386725,77.74025307116432,Palm Meadows,-0.20113795105213056,-0.2072960813837219,-1.0554449972773583,0.6271,0.029476167441089673,-0.012494212521276107,0.462408717805837
2079,5 BHK Builder Floor for Sale in Muthsandra Bangalore,13000000.0,8966.0,5.0,1100.0,2.0,Resale,Unfurnished,4.0,apartment,12.928900718688965,77.79754638671875,Bengaluru,-0.19310218759435965,-0.18784523594498298,1.015215233822327,0.435,-0.0872133550403251,-0.03929279741704087,-0.4886251573924059
2080,5 BHK Villa for Sale in Nimbekaipura Bangalore,54200000.0,12050.0,5.0,4500.0,1.0,Resale,Unfurnished,5.0,villa,13.05730005,77.75434747,Nimbekaipura,-0.19636179262441134,-0.21864075221673512,1.015215233822327,0.4368,0.10132030481199994,-0.019535007357624534,1.280256229737805
2081,"4 BHK Apartment for Sale in Mallathahalli, Outer Ring Road Bangalore",13500000.0,5625.0,4.0,2200.0,1.0,Resale,Unfurnished,3.0,apartment,12.971534729003906,77.52228546142578,Shivananada Layout,-0.21519068935389413,-0.20405758515643443,-0.9519670271958215,0.6202,-0.08492532518774834,-0.060697069981408565,0.08365999726736824
2082,4 BHK  House for Sale in Nagappa Reddy Layout Dooravani Nagar Bangalore,17500000.0,14583.0,4.0,1000.0,0.0,Resale,Semi,4.0,house,13.04852294921875,77.62641906738281,Fathima Layout,-0.20888812977917187,-0.21618704495250196,1.015215233822327,0.438,-0.06662108636713425,-0.003307224536450223,-0.5406510805432945
2083,5 BHK  House for Sale in Horamavu Agara Main Road Bangalore,22000000.0,7097.0,5.0,3100.0,1.0,Resale,Furnished,6.0,house,13.032702445983888,77.65965270996094,Horamavu Agara,-0.2042892308394917,-0.2182831268664825,1.015215233822327,0.4376,-0.04602881769394341,-0.05126663322153151,0.5518933056253653
2084,4 BHK Apartment for Sale in Sarjapur Road Bangalore,12500000.0,5531.0,4.0,2260.0,3.0,New Property,Unfurnished,4.0,apartment,12.91235,77.680996,Kaikondrahalli,-0.20602243472254034,-0.19305067159865977,1.015215233822327,0.4365,-0.08950138489290185,-0.06129928537232463,0.11487555115790136
2085,4 BHK Apartment for Sale in Basavanagudi Bangalore,95000000.0,27066.0,4.0,3110.0,10.0,Resale,Unfurnished,5.0,apartment,12.950536,77.565877,Mahantara Lay Out,-0.21878511786135293,-0.20749476213386223,-1.091221955018315,0.6316,0.28802354078226355,0.07666569806786044,0.5570958979404541
2086,4 BHK  House for Sale in Padmanabhanagar Bangalore,37000000.0,8222.0,4.0,4000.0,1.0,Resale,Unfurnished,4.0,house,12.91615017,77.55474955,RK Layout 1st Stage,-0.21397941618562719,-0.20338207060595728,-0.9987522796263036,0.6238,0.02261207788335939,-0.04405926817067438,1.0201266139833622
2087,4 BHK  House for Sale in Stage 2 Kumaraswamy Layout Bangalore,27000000.0,7714.0,4.0,3500.0,1.0,Resale,Semi,4.0,house,12.90201563,77.55873016,Kumaraswamy Layout II Stage,-0.2123446897959336,-0.2017330203797925,-1.0455375320567857,0.6272,-0.023148519168175813,-0.047313793900305864,0.7599969982289195
2088,4 BHK  House for Sale in Kengeri Hobli Challegatta Bangalore,9800000.0,5444.0,4.0,1150.0,1.0,Resale,Semi,4.0,house,12.90255672,77.45349421,Challaghatta,-0.20393471186341358,-0.18356366577945873,-1.026823431084593,0.624,-0.10185674609681636,-0.06185665493625758,-0.46261219581696167
2089,4 BHK Villa for Sale in Budigere Cross Bangalore,28000000.0,11204.0,4.0,2499.0,1.0,Resale,Unfurnished,4.0,villa,13.063880920410156,77.74555969238281,Budigere Cross,-0.19672615934982496,-0.2201805280303227,1.015215233822327,0.437,-0.01857245946302229,-0.024954945875869092,0.23921750748852502
2090,4 BHK Villa for Sale in Chikkanahalli Bangalore,18000000.0,5000.0,4.0,1200.0,1.0,Resale,Unfurnished,4.0,villa,12.78292449,77.78714504,Chikkanahalli,-0.18456418892047805,-0.1759343249740698,1.015215233822327,0.4336,-0.0643330565145575,-0.0647011616763292,-0.43659923424151736
2091,4 BHK Villa for Sale in Budigere Bangalore,20099999.999999996,8375.0,4.0,1780.0,1.0,Resale,Unfurnished,3.0,villa,13.1351104,77.7469396,Budigere,-0.18397332396034785,-0.22897215122403258,1.015215233822327,0.4361,-0.05472333113373512,-0.043079066523757814,-0.13484887996636372
2092,4 BHK Apartment for Sale in Banashankari Bangalore,42000000.0,13105.0,4.0,2300.0,4.0,Resale,Semi,4.0,apartment,12.92547062,77.54676887,Ittamadu,-0.21330976923081293,-0.1981269647647454,-0.8980263832171483,0.6153,0.04549237640912699,-0.01277610057659852,0.1356859204182568
2093,5 BHK Villa for Sale in Cox Town Bangalore,37500000.0,9868.0,5.0,2800.0,1.0,Resale,Semi,5.0,villa,12.97153091430664,77.52253723144531,Shivananada Layout,-0.21522023260190062,-0.20401784900640635,-0.9536182713992504,0.6203,0.02490010773593615,-0.033514092282931424,0.3958155361726996
2094,4 BHK  House for Sale in Ullal Main Road Bangalore,26500000.0,6974.0,4.0,3200.0,0.0,Resale,Semi,4.0,house,12.950408935546877,77.49129486083984,Annapurneshwari Layout,-0.21061148591288498,-0.20120651639192058,-0.907933848437721,0.616,-0.025436549020752573,-0.052054638467091886,0.6039192287762538
2095,4 BHK Apartment for Sale in Hebbal Kempapura Bangalore,41000000.0,16400.0,4.0,2200.0,8.0,Resale,Semi,4.0,apartment,13.020305633544922,77.60842895507812,D Nagaraj Layout,-0.21323098723612893,-0.21444858838877404,1.015215233822327,0.4383,0.04091631670397347,0.00833347083902302,0.08365999726736824
2096,5 BHK Villa for Sale in Stage 6th Banashankari Bangalore,38000000.0,7600.0,5.0,4500.0,1.0,Resale,Unfurnished,7.0,villa,12.96304702758789,77.54886627197266,Padarayanapura,-0.2187161836160044,-0.20743515790882014,-0.9409587325062964,0.6198,0.02718813758851291,-0.048044140225459386,1.280256229737805
2097,4 BHK Villa for Sale in Sarjapur Road Bangalore,34500000.0,11921.0,4.0,2894.0,1.0,Resale,Unfurnished,4.0,villa,12.91235,77.680996,Kaikondrahalli,-0.20602243472254034,-0.19305067159865977,1.015215233822327,0.4365,0.01117192862047559,-0.02036145188345615,0.44471990393453487
2098,4 BHK Villa for Sale in Akshayanagar Bangalore,35000000.0,10938.0,4.0,1708.0,1.0,Resale,Unfurnished,5.0,villa,12.86868542,77.61508488,Akshayanagara West,-0.20668223392801904,-0.19735210983919807,-0.9156396547203887,0.6161,0.01345995847305235,-0.026659087301227312,-0.17230754463500347
2099,4 BHK Villa for Sale in Hennur Bagalur Main Road Bangalore,65000000.0,11404.0,4.0,4550.0,1.0,Resale,Semi,6.0,villa,13.048531532287598,77.62623596191406,Fathima Layout,-0.20884873878182983,-0.21614730880247388,1.015215233822327,0.438,0.15074174962765796,-0.023673636533494493,1.3062691913132494
2100,5 BHK  House for Sale in Muddinapalya Main Road Bangalore,41000000.0,8542.0,5.0,3800.0,0.0,Resale,Furnished,4.0,house,12.971470832824709,77.52235412597656,Shivananada Layout,-0.21520053710322964,-0.20406751919394142,-0.9525174419302979,0.6203,0.04091631670397347,-0.04200917322287502,0.9160747676815852
2101,4 BHK  House for Sale in Benson Town Bangalore,90000000.0,18000.0,4.0,4900.0,1.0,Resale,Semi,4.0,house,12.9984473,77.6006333,Nandi Durga Road Extension,-0.21661861300754215,-0.21336577830050918,-0.8666527433520016,0.6138,0.265143242256496,0.01858394557801982,1.4883599223413593
2102,4 BHK  House for Sale in Kanasu nilaya Bangalore,17500000.0,6481.0,4.0,2700.0,1.0,Resale,Unfurnished,5.0,house,,,,4.925462484520326,4.925303209291644,1.015215233822327,0.1107,-0.06662108636713425,-0.05521306599604528,0.34378961302181105
2103,4 BHK Villa for Sale in Panathur Bangalore,27599999.999999996,9875.0,4.0,2795.0,1.0,New Property,Unfurnished,4.0,villa,12.93555355,77.70595213,Kadubeesanahalli,-0.2020242484923259,-0.19680573777631213,1.015215233822327,0.4363,-0.020402883345083715,-0.033469246455948315,0.39321424001515515
2104,"5 BHK  House for Sale in Mallathahalli, Outer Ring Road Bangalore",42500000.0,8854.0,5.0,4000.0,1.0,Resale,Unfurnished,5.0,house,12.962570190429688,77.4990005493164,Kengunte,-0.21164549959311285,-0.20235886474273454,-0.8528923749900951,0.6116,0.04778040626170375,-0.040010330648770645,1.0201266139833622
2105,4 BHK Builder Floor for Sale in Koramangala Bangalore,30000000.0,13581.0,4.0,2109.0,3.0,Resale,Unfurnished,4.0,house,12.928728,77.626569,Koramangala 3 Block,-0.2119901708198555,-0.20360061943111166,-1.0224201132087827,0.6254,-0.00942034005271525,-0.00972658434174697,0.036316407200059644
2106,4 BHK  House for Sale in Palace Guttahalli Bangalore,50000000.0,22727.0,4.0,2000.0,1.0,Resale,Unfurnished,4.0,house,12.803754806518556,78.02449035644531,Nerigam,-0.14847218760585754,-0.15681130277306243,1.015215233822327,0.429,0.08210085405035515,0.048867691885043495,-0.020391849034408886
2107,"5 BHK Villa for Sale in Olde Bangalore/Utopia, Near International Airport Bangalore",105000000.0,23333.0,5.0,4500.0,1.0,Resale,Unfurnished,6.0,villa,,,,4.925462484520326,4.925303209291644,1.015215233822327,0.1107,0.3337841378337988,0.05275005919243854,1.280256229737805
2108,4 BHK  House for Sale in Stage 2nd BTM Layout Bangalore,43500000.0,14500.0,4.0,3000.0,0.0,Resale,Furnished,4.0,house,12.91179971,77.60742401,Mico Layout,-0.21139930585972525,-0.20190189901741176,-0.9189421431272461,0.6171,0.05235646596685727,-0.003838967913535682,0.4998673824744767
2109,5 BHK  House for Sale in Abbigere Bangalore,20000000.0,16667.0,5.0,1200.0,3.0,Resale,Semi,6.0,house,13.0744405,77.523687,Lakshmaiah Layout,-0.20774579085625344,-0.21028622667333396,-0.8914214064034331,0.6148,-0.055180937104250455,0.010044018811093111,-0.43659923424151736
2110,4 BHK Villa for Sale in Tarbanahalli Bangalore,22000000.0,8097.0,4.0,2400.0,1.0,Resale,Semi,4.0,villa,13.10347848,77.4811413,Tarbanahalli,-0.2009803870627625,-0.207941793821678,1.015215233822327,0.4368,-0.04602881769394341,-0.04486008650965851,0.18771184356914536
2111,4 BHK Apartment for Sale in Sarjapura Bangalore,27000000.0,13750.0,4.0,1379.0,12.0,New Property,Unfurnished,4.0,apartment,12.900191028998774,77.71046056939862,Carmelaram,-0.20259541795378508,-0.18958369250871093,1.015215233822327,0.436,-0.023148519168175813,-0.008643877947440433,-0.34347283180142685
2112,4 BHK  House for Sale in Bommanahalli Bangalore,37000000.0,3895.0,4.0,8500.0,1.0,New Property,Semi,4.0,house,12.904081344604492,77.62432861328125,Bommanahalli,-0.20993199120873524,-0.20152440559214513,-1.117091447538699,0.6323,0.02261207788335939,-0.07178039579294886,3.361293155773348
