property_id,title,price,price_per_sqft,bhk_count,super_area,floor,bathroom_count,property_type,latitude,longitude,dist_to_centre_km,dist_to_airport_km,dist_to_metro_km,accessibility_score,transaction_Resale,furnishing_status_Semi,furnishing_status_Unfurnished,locality_frequency,locality_Amrita Nagar,locality_Ardendale,locality_Attibele,locality_BEML Layout 3rd Stage,locality_BSF Campus,locality_Balagere,locality_Bengaluru,locality_Budigere Cross,locality_Carmelaram,locality_D Nagaraj Layout,locality_Dasanayakanahalli,locality_Devanahalli,locality_Devin Paradise Enclave,locality_Eastwood Township,locality_Electronic City Phase I,locality_Fathima Layout,locality_Govindaraja Nagar Ward,locality_Gundappa Reddy Layout,locality_Gunjur Village,locality_HBR Layout 2nd Block,locality_Halasuru,locality_Infosys Head Quater,locality_Ittamadu,locality_JP Nagar 6th Phase,locality_Jawahar Nagar,locality_Kadubeesanahalli,locality_Kaikondrahalli,locality_Kalena Agrahara,locality_Kanakapura,locality_Kaveri Nagar,locality_Kodigehalli,locality_Koralur,locality_Koramangala 3 Block,locality_Manyata Residency,locality_Maruthi Layout,locality_Narayanapura,locality_Other,locality_Palm Meadows,locality_Parangi Palaya,locality_Patel Layout,locality_Phase III,locality_Pragathi Nagar,locality_Prakash Nagar,locality_Prakruthi Nagar,locality_Royal Enclave,locality_Saint Thomas Town,locality_Shivananada Layout,locality_Veer Sandra,locality_Vinayaka Nagar,locality_Yeshwanthpur Industrial Area
2586,"4 BHK Flat  for Sale in Doddakannelli, Bangalore",42000000.0,10500.0,4.0,3500.0,0.0,4.0,apartment,12.91235,77.680996,-0.20602243472254034,-0.19305067159865977,1.015215233822327,0.4365,1.0,0.0,0.0,174,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2587,"5 BHK Flat  for Sale in J P Nagar, Bangalore",21000000.0,7241.0,5.0,2600.0,2.0,4.0,apartment,12.8855818937268,77.5767756892937,-0.21079859315025956,-0.19976608095340317,-1.0053572564400188,0.6238,1.0,1.0,0.0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2588,"4 BHK Flat  for Sale in Whitefield, Bangalore",85000000.0,19740.0,4.0,4306.0,18.0,5.0,penthouse,12.9680475,77.739097,-0.20176820700960277,-0.20705766448355348,-1.0565458267463108,0.6272,1.0,0.0,0.0,193,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2589,4 BHK Villa for Sale in Hennur Main Road Bangalore,21000000.0,6000.0,4.0,3300.0,1.0,4.0,villa,13.0231661,77.6309661,-0.21265981777466972,-0.21209422149961105,1.015215233822327,0.4381,1.0,0.0,1.0,19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2590,5 BHK  House for Sale in J P Nagar Bangalore,30000000.0,10000.0,5.0,3000.0,1.0,5.0,house,12.90369008,77.58574868,-0.21274844751868924,-0.2024582051178047,-1.0681045361703123,0.629,1.0,0.0,0.0,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2591,4 BHK Villa for Sale in Sarjapura Bangalore,17500000.0,9211.0,4.0,1900.0,1.0,4.0,villa,12.8539625,77.7889754,-0.19116218097526547,-0.19132214907243886,1.015215233822327,0.435,1.0,1.0,0.0,36,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2592,"4 BHK Flat  for Sale in Sarjapur Road, Bangalore",20900000.0,11224.0,4.0,1862.0,3.0,4.0,house,12.900521,77.710237,-0.20262496120179158,-0.189623428658739,1.015215233822327,0.436,1.0,1.0,0.0,58,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2593,"4 BHK Flat  for Sale in Whitefield, Bangalore",34900000.0,15553.0,4.0,1570.0,7.0,4.0,apartment,12.9680475,77.739097,-0.20176820700960277,-0.20705766448355348,-1.0565458267463108,0.6272,1.0,1.0,0.0,193,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2594,4 BHK Villa for Sale in Chambenahalli Bangalore,18500000.0,8333.0,4.0,1800.0,1.0,4.0,villa,12.905302047729492,77.6306381225586,-0.2095971677313281,-0.2011965823544136,-1.0394829699775467,0.6264,1.0,1.0,0.0,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2595,"4 BHK Flat  for Sale in Stage 2nd BTM Layout, Bangalore",13000000.0,7027.0,4.0,1650.0,1.0,3.0,apartment,12.9459772,77.5251287,-0.2148460181271515,-0.20189196497990475,-1.0235209426777352,0.6257,1.0,1.0,0.0,345,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
