property_id,title,price,price_per_sqft,bhk_count,super_area,floor,transaction,furnishing_status,bathroom_count,property_type,latitude,longitude,locality,dist_to_centre_km,dist_to_airport_km,dist_to_metro_km,accessibility_score
1685,4 BHK  House for Sale in Dr Shivaram Karanth Nagar Bangalore,43000000.0,10238.0,4.0,3800.0,3.0,New Property,Furnished,4.0,house,13.06521987915039,77.58650207519531,A Block,12.21,24.55,40.0,0.4381
1686,4 BHK Apartment for Sale in Stage 1 BTM Layout Bangalore,34000000.0,11525.0,4.0,2000.0,10.0,New Property,Semi,4.0,apartment,12.9215979,77.61372327,Old Madiwala,10.43,41.19,5.54,0.1009
1687,4 BHK Villa for Sale in Varthur Bangalore,44000000.0,10290.0,4.0,2638.0,1.0,New Property,Unfurnished,4.0,villa,12.94162601,77.74251723,Patel Layout,23.0,40.77,40.0,0.4215
1688,4 BHK Apartment for Sale in Devanahalli Bangalore,28100000.0,11228.0,4.0,1613.0,12.0,New Property,Unfurnished,3.0,apartment,13.20022961,77.63568588,Navarathna Agrahara,28.46,9.64,40.0,0.4324
1689,4 BHK Villa for Sale in Sarjapur Road Bangalore,39900000.0,15382.0,4.0,2594.0,1.0,Resale,Unfurnished,4.0,villa,12.91235,77.680996,Kaikondrahalli,17.17,52.49,40.0,0.4258
1690,"4 BHK Apartment for Sale in Itpl, Whitefield Bangalore",57000000.0,15659.0,4.0,2400.0,8.0,Resale,Semi,4.0,apartment,12.968047142028809,77.73909759521484,Palm Meadows,21.49,38.39,2.36,0.1419
1691,4 BHK Villa for Sale in bridge orchards pavilion villas Bangalore,83000000.0,19302.0,4.0,3950.0,1.0,New Property,Furnished,4.0,villa,13.224438667297363,77.72123718261719,Bengaluru,39.8,16.64,40.0,0.4211
1692,4 BHK Villa for Sale in Hoskote Bangalore,21700000.0,8129.0,4.0,2675.0,1.0,New Property,Unfurnished,4.0,villa,13.0689366,77.7968211,Kaveri Nagar,30.37,41.36,40.0,0.4175
1693,4 BHK Villa for Sale in Sarjapura Bangalore,25000000.0,9901.0,4.0,2025.0,1.0,New Property,Unfurnished,4.0,villa,12.91235,77.680996,Kaikondrahalli,17.17,52.49,40.0,0.4258
1694,4 BHK Apartment for Sale in Gunjur Bangalore,26700000.0,10680.0,4.0,1630.0,25.0,New Property,Unfurnished,5.0,apartment,12.94162601,77.74251723,Patel Layout,23.0,40.77,40.0,0.4215
1695,4 BHK Villa for Sale in Chambenahalli Bangalore,41400000.0,13587.0,4.0,2074.0,1.0,New Property,Unfurnished,4.0,villa,12.91235,77.680996,Kaikondrahalli,17.17,52.49,40.0,0.4258
1696,5 BHK  House for Sale in Indiranagar Bangalore,100000000.0,37037.0,5.0,2700.0,1.0,Resale,Semi,5.0,house,12.97360816,77.64114595,Stage 3,11.06,41.95,2.2,0.1628
1697,5 BHK Apartment for Sale in Phase 7 JP Nagar Bangalore,29000000.0,10269.0,5.0,2260.0,3.0,Resale,Semi,4.0,apartment,12.8855818937268,77.5767756892937,Gaurav Nagar,12.32,45.73,3.29,0.1276
1698,5 BHK Apartment for Sale in Marathahalli Bangalore,84700000.0,14117.0,5.0,5965.0,7.0,Resale,Furnished,6.0,apartment,12.9579717,77.6914752,Jawahar Nagar,15.13,45.78,6.06,0.0857
1699,4 BHK Villa for Sale in Hennur Main Road Bangalore,38000000.0,13413.0,4.0,2100.0,1.0,Resale,Semi,4.0,villa,13.0231661,77.6309661,HBR Layout 2nd Block,10.43,33.32,40.0,0.4408
1700,4 BHK Apartment for Sale in Block 7th Jayanagar Bangalore,80000000.0,22599.0,4.0,3200.0,10.0,New Property,Semi,4.0,apartment,12.9302552,77.5729746,Thyagaraja Nagar,6.46,39.31,1.21,0.2396
1701,4 BHK Villa for Sale in Whitefield Bangalore,33500000.0,9941.0,4.0,3000.0,1.0,New Property,Unfurnished,4.0,villa,13.02985575,77.74251302,Bidare Agraha,26.68,31.87,40.0,0.4205
1702,4 BHK Apartment for Sale in Koramangala Bangalore,99500000.0,22175.0,4.0,3880.0,1.0,New Property,Unfurnished,4.0,apartment,12.928728,77.626569,Koramangala 3 Block,11.11,41.87,2.98,0.1382
1703,4 BHK Apartment for Sale in Yeswanthpur Bangalore,19000000.0,11014.0,4.0,1175.0,8.0,Resale,Semi,3.0,apartment,13.02954,77.540222,Yeshwanthpur Industrial Area,7.7,32.52,0.17,0.3938
1704,4 BHK Villa for Sale in Devanahalli Bangalore,110000000.0,11562.0,4.0,9214.0,1.0,Resale,Semi,4.0,villa,13.231971,77.674461,Devanahalli,35.84,12.69,40.0,0.4255
1705,4 BHK Apartment for Sale in Hebbal Bangalore,55500000.0,16998.0,4.0,2300.0,2.0,Resale,Semi,4.0,apartment,13.04162922,77.60949151,Veerannapalya,11.47,28.75,40.0,0.4388
1706,4 BHK Villa for Sale in Budigere Cross Bangalore,101000000.0,24076.0,4.0,3565.0,1.0,Resale,Semi,5.0,villa,13.070846234098976,77.73417488465459,Bommenahalli,29.45,23.94,40.0,0.4212
1707,4 BHK Apartment for Sale in Hebbal Bangalore,65000000.0,17105.0,4.0,3800.0,0.0,Resale,Semi,5.0,apartment,13.0770589,77.6342439,Devin Paradise Enclave,17.21,24.11,40.0,0.4299
1708,4 BHK Villa for Sale in Sarjapur Road Bangalore,57500000.0,17093.0,4.0,2226.0,1.0,Resale,Unfurnished,4.0,villa,12.91235,77.680996,Kaikondrahalli,17.17,52.49,40.0,0.4258
1709,4 BHK Apartment for Sale in Hebbal Bangalore,57500000.0,14763.0,4.0,3895.0,10.0,Resale,Semi,5.0,apartment,13.056329,77.595106,Amruthnagar,11.12,27.91,40.0,0.4399
1710,4 BHK Penthouse for Sale in Mahadevapura Bangalore,85300000.0,18053.0,4.0,3800.0,2.0,Resale,Semi,6.0,penthouse,12.9680475,77.739097,Palm Meadows,21.49,38.39,2.36,0.1419
1711,"4 BHK Villa for Sale in Thubarahalli, Whitefield Bangalore",54000000.0,11354.0,4.0,3200.0,1.0,Resale,Semi,5.0,villa,12.9569371,77.720123,BEML Layout,18.93,41.69,4.96,0.0919
1712,5 BHK Penthouse for Sale in Benson Town Bangalore,90000000.0,22500.0,5.0,3852.0,3.0,Resale,Furnished,6.0,penthouse,12.999399,77.601255,Byadarahalli,6.63,32.05,6.04,0.1153
1713,4 BHK Apartment for Sale in Dollars Colony JP Nagar Bangalore,80000000.0,22403.0,4.0,3454.0,16.0,Resale,Semi,4.0,apartment,12.90446306,77.599805,Dollar Layout,11.53,43.41,3.71,0.1214
1714,5 BHK Apartment for Sale in RT Nagar Bangalore,52699999.99999999,14438.0,5.0,2950.0,0.0,New Property,Unfurnished,4.0,apartment,13.0208974,77.5961311,2nd Block,7.56,29.73,40.0,0.4532
1715,5 BHK  House for Sale in Koramangala Bangalore,150000000.0,62500.0,5.0,7000.0,3.0,New Property,Semi,5.0,house,12.928728103637695,77.62657165527344,Koramangala 3 Block,11.11,41.87,2.98,0.1382
1716,4 BHK Apartment for Sale in Jakkur Bangalore,26000000.0,9962.0,4.0,1850.0,12.0,New Property,Unfurnished,4.0,apartment,13.0632151,77.620213,Phase III,14.95,26.41,40.0,0.4324
1717,5 BHK Villa for Sale in Whitefield Bangalore,75000000.0,18293.0,5.0,2800.0,1.0,Resale,Unfurnished,5.0,villa,12.9821608824083,77.7440088095318,Prithvi Layout,23.72,37.17,1.33,0.1931
1718,4 BHK Apartment for Sale in Kaverappa Layout Vasanth Nagar Bangalore,74000000.0,26429.0,4.0,2500.0,0.0,Resale,Semi,5.0,apartment,12.9897,77.5927,Vasanth Nagar,3.76,32.6,3.02,0.1895
1719,4 BHK Apartment for Sale in Stage 2 RMV Bangalore,45500000.0,20404.0,4.0,1758.0,7.0,Resale,Unfurnished,4.0,apartment,13.0424846,77.5755519,Teachers colony,10.06,28.46,6.71,0.0948
1720,5 BHK Apartment for Sale in Hebbal Bangalore,55300000.0,19821.0,5.0,2200.0,2.0,Resale,Furnished,5.0,apartment,13.0349961,77.5981732,Gundappa Reddy Layout,9.13,28.74,40.0,0.4462
1721,"4 BHK Apartment for Sale in Epip Zone, Whitefield Bangalore",95000000.0,16099.0,4.0,5901.0,10.0,Resale,Unfurnished,4.0,apartment,12.9680475,77.739097,Palm Meadows,21.49,38.39,2.36,0.1419
1722,4 BHK Villa for Sale in RMV Extension Stage 2nd RMV Bangalore,120000000.0,24000.0,4.0,5000.0,1.0,Resale,Semi,6.0,villa,13.04494647,77.57733785,RMV Extension,10.16,28.91,7.16,0.0915
1723,4 BHK Builder Floor for Sale in Hsr Layout Bangalore,37000000.0,9576.0,4.0,2985.0,2.0,New Property,Furnished,4.0,apartment,12.900705,77.6566296,Royal Placid Layout,18.56,53.88,4.04,0.1035
1724,4 BHK Apartment for Sale in Whitefield Bangalore,57000000.0,16914.0,4.0,2500.0,8.0,Resale,Semi,5.0,apartment,12.9680475,77.739097,Palm Meadows,21.49,38.39,2.36,0.1419
1725,4 BHK Apartment for Sale in HAL Old Airport Road Bangalore,90000000.0,22500.0,4.0,3787.0,7.0,New Property,Unfurnished,4.0,apartment,12.957383155822754,77.67394256591797,Vinayaka Nagar,14.3,45.39,40.0,0.4305
1726,4 BHK Apartment for Sale in Allalasandra Yelahanka Bangalore,30000000.0,11223.0,4.0,2673.0,12.0,Resale,Unfurnished,4.0,apartment,13.090161345742043,77.58450966802083,Allalasandra,16.26,24.04,40.0,0.4312
1727,4 BHK Villa for Sale in Sarjapura Bangalore,28500000.0,9658.0,4.0,2450.0,1.0,New Property,Unfurnished,3.0,villa,12.910608766048831,77.6854593692063,Kaikondrahalli,18.12,53.44,40.0,0.4246
1728,4 BHK Villa for Sale in Kammasandra Bangalore,55000000.0,11841.0,4.0,3623.0,1.0,New Property,Unfurnished,4.0,villa,13.0809339,77.70744475,Bengaluru,30.12,22.5,40.0,0.4214
1729,4 BHK Apartment for Sale in Koramangala Bangalore,46000000.0,14085.0,4.0,2800.0,11.0,New Property,Unfurnished,4.0,apartment,12.928728,77.626569,Koramangala 3 Block,11.11,41.87,2.98,0.1382
1730,4 BHK Villa for Sale in Chandapura Dommasandra Road Bangalore,56500000.0,17728.0,4.0,2562.0,1.0,Resale,Unfurnished,4.0,villa,12.91235,77.680996,Kaikondrahalli,17.17,52.49,40.0,0.4258
1731,4 BHK Villa for Sale in Manayata Tech Park Bangalore,34100000.0,10365.0,4.0,3390.0,1.0,Resale,Semi,4.0,villa,13.0582034,77.6210251,Manyata Residency,13.87,28.04,40.0,0.4338
1732,4 BHK Villa for Sale in Whitefield Bangalore,43500000.0,11145.0,4.0,3903.0,1.0,Resale,Semi,4.0,villa,13.0266609862801,77.7676730245867,Jaybhamnagara,27.06,30.71,5.95,0.0781
1733,5 BHK Villa for Sale in Yelahanka Bangalore,300000000.0,42212.0,5.0,7107.0,1.0,Resale,Furnished,5.0,villa,13.1072034,77.597427,K B Sandra,17.72,19.0,40.0,0.4314
1734,4 BHK Apartment for Sale in Rajajinagar Bangalore,45800000.0,15793.0,4.0,2900.0,10.0,Resale,Unfurnished,4.0,apartment,12.994704,77.5514405,2nd Block,3.73,36.09,0.95,0.2951
1735,4 BHK Apartment for Sale in Dollars Colony Stage 2nd RMV Bangalore,60000000.0,18462.0,4.0,2850.0,10.0,Resale,Semi,4.0,apartment,13.041341,77.578826,RMV,9.83,29.45,7.46,0.0908
1736,4 BHK Apartment for Sale in Sarjapur Road Bangalore,42500000.0,13057.0,4.0,3255.0,5.0,Resale,Semi,5.0,apartment,12.91235,77.680996,Kaikondrahalli,17.17,52.49,40.0,0.4258
1737,"4 BHK Apartment for Sale in Pattandur Agrahara, Whitefield Bangalore",42500000.0,16634.0,4.0,2555.0,3.0,Resale,Unfurnished,5.0,apartment,12.9680475,77.739097,Palm Meadows,21.49,38.39,2.36,0.1419
1738,"5 BHK  House for Sale in Geddalahalli, HBR layout Bangalore",30000000.0,6250.0,5.0,4800.0,1.0,Resale,Unfurnished,5.0,house,13.04782,77.6377,Amam Enclave Layout,14.57,29.53,40.0,0.4322
1739,4 BHK Villa for Sale in Marathahalli Bangalore,56500000.0,11300.0,4.0,3400.0,1.0,Resale,Unfurnished,4.0,villa,12.98551,77.40155,Bengaluru,23.56,58.88,40.0,0.4196
1740,4 BHK Apartment for Sale in Hebbal Bangalore,46000000.0,18400.0,4.0,2000.0,12.0,Resale,Unfurnished,5.0,apartment,13.0349961,77.5981732,Gundappa Reddy Layout,9.13,28.74,40.0,0.4462
1741,4 BHK Apartment for Sale in Doddakannelli Bangalore,46000000.0,15107.0,4.0,2700.0,15.0,Resale,Furnished,4.0,apartment,12.900521,77.710237,Carmelaram,20.62,55.94,40.0,0.422
1742,4 BHK Apartment for Sale in J P Nagar Bangalore,115000000.0,30263.0,4.0,3800.0,6.0,Resale,Semi,4.0,apartment,12.90369008,77.58574868,JP Nagar 6th Phase,10.34,43.02,2.15,0.1668
1743,4 BHK Villa for Sale in Devanahalli Bangalore,30000000.0,9390.0,4.0,2400.0,1.0,New Property,Unfurnished,4.0,villa,13.24032816,77.71506051,Devanahalli,37.03,13.88,40.0,0.424
1744,4 BHK Apartment for Sale in Thanisandra Bangalore,20000000.0,9663.0,4.0,1500.0,12.0,New Property,Unfurnished,4.0,apartment,13.09804121973684,77.6362237,Kannuru,20.05,21.86,40.0,0.4278
1745,"4 BHK Apartment for Sale in Ramagondanahalli-Whitefield, Whitefield Bangalore",46000000.0,16101.0,4.0,2857.0,5.0,Resale,Semi,5.0,apartment,12.9567194202233,77.739522,Ramagondanahalli,20.12,39.24,4.55,0.096
1746,4 BHK Apartment for Sale in J P Nagar Bangalore,55000000.0,16517.0,4.0,2900.0,6.0,Resale,Semi,4.0,apartment,12.911066,77.587969,Marenahalli,9.88,42.56,2.51,0.1553
1747,4 BHK Apartment for Sale in Konanakunte Bangalore,59800000.00000001,22239.0,4.0,2100.0,18.0,Resale,Semi,6.0,apartment,12.746104,77.487602,Kanakapura,35.41,72.18,40.0,0.4137
1748,4 BHK Villa for Sale in Yelahanka Bangalore,147500000.0,36223.0,4.0,4072.0,1.0,Resale,Semi,4.0,villa,13.1072034,77.597427,K B Sandra,17.72,19.0,40.0,0.4314
1749,4 BHK Apartment for Sale in Thanisandra Main Road Bangalore,36900000.0,14760.0,4.0,1639.0,21.0,New Property,Unfurnished,4.0,apartment,13.07709976,77.63375253,Devin Paradise Enclave,17.22,23.99,40.0,0.43
1750,5 BHK Apartment for Sale in Yelahanka Bangalore,50000000.0,14881.0,5.0,2621.0,4.0,Resale,Semi,5.0,apartment,13.1148886040857,77.5789012647033,Bengaluru,20.36,26.48,40.0,0.426
1751,"4 BHK Apartment for Sale in Richmond Town, Richmond Town Bangalore",240000000.0,38772.0,4.0,6190.0,6.0,Resale,Semi,5.0,apartment,12.963038,77.601705,Richmond Town,4.96,37.25,4.38,0.1467
1752,4 BHK Apartment for Sale in Whitefield Bangalore,112500000.0,16915.0,4.0,6651.0,15.0,Resale,Semi,5.0,apartment,12.9680475,77.739097,Palm Meadows,21.49,38.39,2.36,0.1419
1753,4 BHK Villa for Sale in Whitefield Bangalore,50500000.0,13117.0,4.0,3850.0,1.0,Resale,Unfurnished,4.0,villa,13.0074724041537,77.7625629588353,Chaitanya Ananya,28.99,32.65,2.64,0.1292
1754,4 BHK Apartment for Sale in Whitefield Bangalore,30000000.0,9846.0,4.0,2500.0,3.0,Resale,Unfurnished,5.0,apartment,12.959929,77.744432,Palm Meadows,20.92,39.3,4.07,0.1021
1755,4 BHK Apartment for Sale in Thanisandra Main Road Bangalore,28000000.0,12395.0,4.0,2055.0,29.0,Resale,Unfurnished,5.0,apartment,13.080724,77.64051,Devin Paradise Enclave,18.98,21.03,40.0,0.4291
1756,4 BHK Apartment for Sale in Whitefield Bangalore,39500000.0,14364.0,4.0,2750.0,20.0,Resale,Unfurnished,4.0,apartment,12.9680475,77.739097,Palm Meadows,21.49,38.39,2.36,0.1419
1757,5 BHK Builder Floor for Sale in Block 1st JayaNagar Bangalore,60000000.0,15000.0,5.0,3750.0,2.0,New Property,Semi,6.0,apartment,12.94590855,77.59122219,B Venkata Reddy Nagar,6.29,39.1,2.86,0.1635
1758,4 BHK Villa for Sale in Adde Vishwanathapura Bangalore,72000000.0,15000.0,4.0,4000.0,1.0,Resale,Semi,5.0,villa,13.176195,77.552132,Rajanukunte,32.68,23.63,40.0,0.42
1759,4 BHK Apartment for Sale in Yeswanthpur Bangalore,19000000.0,11014.0,4.0,1175.0,8.0,Resale,Semi,3.0,apartment,13.02954,77.540222,Yeshwanthpur Industrial Area,7.7,32.52,0.17,0.3938
1760,4 BHK Villa for Sale in Hulimavu Bangalore,40000000.0,13500.0,4.0,2500.0,1.0,Resale,Semi,4.0,villa,12.87593408,77.60284184,Krishna Layout,14.95,46.83,40.0,0.4293
1761,5 BHK Villa for Sale in Sarjapura Attibele Road Bangalore,23000000.0,7233.0,5.0,2703.0,1.0,New Property,Unfurnished,5.0,villa,12.827719688415527,77.77764892578125,Thyvakanahally,43.13,57.21,40.0,0.4125
1762,4 BHK Apartment for Sale in Hennur Main Road Bangalore,22500000.0,10316.0,4.0,1517.0,0.0,Resale,Unfurnished,4.0,apartment,13.01251945,77.6257917,Saint Thomas Town,9.37,34.62,6.14,0.1002
1763,4 BHK Villa for Sale in Kumbalgodu Bangalore,29900000.000000004,12091.0,4.0,1731.0,1.0,New Property,Unfurnished,4.0,villa,12.87938554,77.4451746,Kumblugudu,19.15,61.9,2.76,0.1294
1764,4 BHK Villa for Sale in Whitefield Bangalore,49000000.0,18148.0,4.0,2700.0,1.0,New Property,Unfurnished,7.0,villa,12.99388554,77.80352945,Koralur,29.75,52.3,40.0,0.4168
1765,4 BHK Villa for Sale in Sarjapur Road Bangalore,25000000.0,8705.0,4.0,2872.0,1.0,New Property,Unfurnished,4.0,villa,12.912349700927734,77.68099975585938,Kaikondrahalli,17.17,52.49,40.0,0.4258
1766,4 BHK Apartment for Sale in Haralur Main Road Bangalore,67500000.0,15457.0,4.0,2482.0,0.0,New Property,Unfurnished,4.0,apartment,12.91291332244873,77.66908264160156,Ambalipura,16.48,51.8,40.0,0.4267
1767,4 BHK Apartment for Sale in Saint Johns Road Bangalore,57000000.0,18352.0,4.0,2320.0,6.0,Resale,Semi,4.0,apartment,12.98456801,77.61440516,DasappaColony,7.08,34.79,4.32,0.1303
1768,5 BHK Villa for Sale in Sadahalli Bangalore,115000000.0,16429.0,5.0,7000.0,1.0,Resale,Semi,5.0,villa,13.242081,77.7135224,Devanahalli,36.62,13.46,40.0,0.4245
1769,4 BHK  House for Sale in Sarjapur Road Bangalore,37000000.0,11935.0,4.0,2500.0,1.0,Resale,Furnished,4.0,house,12.91235,77.680996,Kaikondrahalli,17.17,52.49,40.0,0.4258
1770,4 BHK Villa for Sale in Chikkanayakanahalli Bangalore,68000000.0,15607.0,4.0,4357.0,1.0,Resale,Furnished,5.0,villa,12.8583796,77.696656,Chikkanagamangala,26.73,57.49,7.5,0.0649
1771,4 BHK Apartment for Sale in Whitefield Bangalore,79000000.0,15048.0,4.0,5250.0,14.0,Resale,Semi,5.0,apartment,12.9680475,77.739097,Palm Meadows,21.49,38.39,2.36,0.1419
1772,4 BHK Apartment for Sale in Thanisandra Main Road Bangalore,29500000.0,11800.0,4.0,1800.0,8.0,Resale,Furnished,5.0,apartment,13.065968,77.624002,Rachenahalli,15.56,26.21,40.0,0.4315
1773,4 BHK Villa for Sale in Infosys Head Quater Bangalore,30000000.0,9945.0,4.0,1961.0,1.0,New Property,Unfurnished,4.0,villa,12.8539625,77.7889754,Infosys Head Quater,32.26,54.23,40.0,0.4156
1775,4 BHK Apartment for Sale in Rayasandra Bangalore,22000000.0,12881.0,4.0,1600.0,12.0,Resale,Furnished,3.0,apartment,12.91235,77.680996,Kaikondrahalli,17.17,52.49,40.0,0.4258
1776,5 BHK  House for Sale in Prakruthi Nagar Kogilu Bangalore,25000000.0,6944.0,5.0,3000.0,0.0,New Property,Semi,4.0,house,13.097452163696287,77.61019134521484,Prakruthi Nagar,19.04,22.39,40.0,0.4285
1777,5 BHK  House for Sale in Akshayanagar Bangalore,30000000.0,11538.0,5.0,2500.0,1.0,Resale,Unfurnished,3.0,house,12.86868542,77.61508488,Akshayanagara West,16.5,48.16,4.92,0.0945
1778,4 BHK  House for Sale in Stage 2 Naagarabhaavi Bangalore,18000000.0,24000.0,4.0,750.0,1.0,Resale,Furnished,4.0,house,12.96834854,77.51048476,Papreddy Palya,9.79,40.78,4.45,0.1153
1779,4 BHK Villa for Sale in Phase 1 Electronics City Bangalore,30000000.0,11132.0,4.0,2695.0,1.0,Resale,Semi,4.0,villa,12.840731,77.658189,Electronic City Phase I,22.5,53.26,4.48,0.0937
1780,5 BHK  House for Sale in Ganesha Block Nandini Layout Bangalore,15000000.0,7500.0,5.0,2000.0,1.0,Resale,Semi,4.0,house,13.01152351,77.5419852,Ramachandrapuram,6.51,35.09,2.36,0.1779
1781,4 BHK Villa for Sale in Hoskote Road Bangalore,15000000.0,12500.0,4.0,1200.0,1.0,Resale,Furnished,4.0,villa,12.97995726,77.77215743,Shyanubhog Subbaiah Layout,25.41,37.02,3.43,0.1107
1782,"4 BHK  House for Sale in Kanaka Nagar-Nri Layout, NRI Layout Bangalore",25000000.0,20833.0,4.0,2300.0,3.0,New Property,Furnished,4.0,house,13.035895347595217,77.67996978759766,Kanaka Nagar,20.94,28.26,40.0,0.4251
1783,"4 BHK  House for Sale in Kamakshipalya, Outer Ring Road Bangalore",10000000.0,3846.0,4.0,600.0,1.0,Resale,Semi,3.0,house,12.987168312072754,77.5247573852539,Sannakki Bayalu,6.59,39.37,5.88,0.1158
1784,5 BHK Villa for Sale in Bagaluru Bangalore,13000000.0,8667.0,5.0,1500.0,1.0,Resale,Semi,4.0,villa,13.13235055,77.66755368,Dasanayakanahalli,25.09,13.19,40.0,0.4294
1785,4 BHK Villa for Sale in BDA 2nd block  Independent villas Bangalore,14500000.0,6042.0,4.0,800.0,1.0,Resale,Furnished,4.0,villa,,,,5227.99,5204.83,40.0,0.4001
1786,5 BHK  House for Sale in Gaurav Nagar Bangalore,22799999.999999996,3167.0,5.0,7200.0,1.0,Resale,Unfurnished,8.0,house,12.88601901,77.57812797,Gaurav Nagar,12.48,45.9,3.46,0.1236
1787,"4 BHK  House for Sale in Kengeri, Bangalore Bangalore",25000000.0,6250.0,4.0,4000.0,1.0,Resale,Furnished,9.0,house,,,,5227.99,5204.83,40.0,0.4001
1788,4 BHK  House for Sale in D Group Employees Layout Bangalore,34500000.0,9583.0,4.0,3600.0,1.0,Resale,Furnished,4.0,house,13.001429557800291,77.478515625,D Group Employees Layout,13.33,50.16,40.0,0.4318
1789,4 BHK  House for Sale in 4th T Block East Jayanagar Bangalore,22799999.999999996,23030.0,4.0,900.0,2.0,Resale,Unfurnished,4.0,house,12.925713539123535,77.58283233642578,4th Block,7.81,40.25,0.96,0.2543
1790,4 BHK Villa for Sale in Bank Colony Konanakunte Bangalore,60000000.0,10714.0,4.0,5600.0,1.0,Resale,Furnished,4.0,villa,12.884699821472168,77.5684814453125,Coconut Garden,12.29,45.71,3.27,0.1281
1791,4 BHK  House for Sale in Hoskote Bangalore,22000000.0,7333.0,4.0,3000.0,1.0,Resale,Furnished,4.0,house,13.0689366,77.7968211,Kaveri Nagar,30.37,41.36,40.0,0.4175
1792,4 BHK  House for Sale in Block 8th Sir M Visvesvaraya Nagara Bangalore,40000000.0,14291.0,4.0,1200.0,1.0,Resale,Furnished,5.0,house,12.97406215,77.48970503,Sir M Visvesvaraya nagara 8th block,12.17,43.09,40.0,0.4349
1793,5 BHK  House for Sale in Maragondanahalli Bangalore,12300000.0,10123.0,5.0,196.0,2.0,Resale,Unfurnished,5.0,house,12.8251554,77.6556761,Maragondanahalli,24.1,54.86,4.41,0.0935
1794,4 BHK Villa for Sale in A Block AECS Layout Bangalore,38500000.0,10132.0,4.0,3800.0,1.0,Resale,Semi,4.0,villa,12.880414962768556,77.65238952636719,AECS Layout - A Block,17.12,47.88,3.22,0.121
1795,5 BHK Apartment for Sale in Shivaji Nagar Bangalore,80000000.0,17778.0,5.0,4500.0,2.0,Resale,Semi,5.0,apartment,12.980368614196776,77.60459899902344,Tasker Town,5.84,34.78,5.1,0.1296
1796,5 BHK  House for Sale in Bangalore,10500000.0,8750.0,5.0,1200.0,1.0,Resale,Unfurnished,5.0,house,,,,5227.99,5204.83,40.0,0.4001
1797,4 BHK Apartment for Sale in Sarjapur Road Bangalore,52000000.0,17077.0,4.0,3045.0,11.0,Resale,Semi,4.0,apartment,12.900521278381348,77.71023559570312,Carmelaram,20.62,55.94,40.0,0.422
1798,4 BHK  House for Sale in Cottonpete Bangalore,13500000.0,27000.0,4.0,500.0,0.0,Resale,Semi,4.0,house,12.965879440307615,77.56468200683594,Anjanappa Gardens,3.1,36.83,3.28,0.1963
1799,"4 BHK  House for Sale in Royal County, Gottigere Bangalore",12000000.0,3166.0,4.0,3800.0,1.0,Resale,Semi,4.0,house,12.8622265,77.5768994,Jambusawari Dinne,16.07,68.44,4.73,0.0961
1800,"4 BHK Villa for Sale in Celebrity Gradure, Bandenalla Chanda Bangalore",31000000.0,12917.0,4.0,2400.0,1.0,Resale,Semi,4.0,villa,,,,5227.99,5204.83,40.0,0.4001
1801,4 BHK  House for Sale in Sunny Layout Bangalore,15900000.0,6625.0,4.0,2200.0,1.0,Resale,Semi,3.0,house,13.034691,77.68781508,Sunny Layout,21.85,28.94,40.0,0.4242
1802,4 BHK  House for Sale in Abbigere Bangalore,23000000.0,5476.0,4.0,800.0,0.0,New Property,Semi,4.0,house,13.074440956115724,77.52368927001953,Lakshmaiah Layout,15.42,35.14,5.36,0.0928
1803,4 BHK  House for Sale in Soundarya Layout Sidedahalli Bangalore,25000000.0,20833.0,4.0,4200.0,0.0,New Property,Furnished,5.0,house,13.067047119140623,77.49736022949219,MHR Layout,14.9,38.72,3.82,0.1132
1805,4 BHK Apartment for Sale in Devasandra Extension Bangalore,25200000.0,9500.0,4.0,1865.0,32.0,New Property,Unfurnished,4.0,apartment,13.020580936862974,77.70619099140181,TC Palya,19.68,32.35,6.54,0.0784
1806,4 BHK Apartment for Sale in Sarjapur Road Bangalore,40000000.0,16667.0,4.0,1621.0,4.0,New Property,Unfurnished,4.0,apartment,12.94162601,77.74251723,Patel Layout,23.0,40.77,40.0,0.4215
1807,"4 BHK Apartment for Sale in Ittamadu, Banashankari, Outer Ring Road Bangalore",38500000.0,12012.0,4.0,2275.0,8.0,New Property,Unfurnished,4.0,apartment,12.92547062,77.54676887,Ittamadu,9.77,47.38,5.24,0.1054
1809,4 BHK Villa for Sale in Yelahanka Bangalore,33000000.0,10312.0,4.0,3200.0,1.0,New Property,Unfurnished,4.0,villa,13.12173909,77.59683857,BSF Campus,19.85,18.43,40.0,0.4295
1810,4 BHK Apartment for Sale in Akshayanagar Bangalore,24400000.0,11588.0,4.0,2110.0,11.0,New Property,Unfurnished,3.0,apartment,12.86472131,77.61773865,Akshayanagara East,17.65,48.41,4.71,0.0955
1811,"5 BHK  House for Sale in JP Nagar Phase 8, Bangalore Bangalore",36000000.0,24000.0,5.0,1500.0,4.0,Resale,Semi,8.0,house,,,,5227.99,5204.83,40.0,0.4001
1812,4 BHK Apartment for Sale in Yelahanka Bangalore,40800000.0,15125.0,4.0,1718.0,3.0,New Property,Semi,3.0,apartment,13.12173909,77.59683857,BSF Campus,19.85,18.43,40.0,0.4295
1813,4 BHK Villa for Sale in Yelahanka Airforce Base Bangalore,148900000.0,37840.0,4.0,3712.0,1.0,Resale,Semi,4.0,villa,13.1072034,77.597427,K B Sandra,17.72,19.0,40.0,0.4314
